Date Inserted	Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld (USD)	Earnings (USD)	Recoup (USD)
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	The Shape of Thunder 1.1	QZTB72550796	199518656486	6	100	Song	US	0	0.11489608	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Burn Code 1.2	QZTB72550795	199518656486	10	100	Song	US	0	0.19149347	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Burn Code Origins 1.1	QZTB72550794	199518656486	7	100	Song	US	0	0.13404543	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	The Shape of Thunder	QZTB72550793	199518656486	8	100	Song	US	0	0.15319478	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Stormcradle	QZTB72550792	199518656486	12	100	Song	US	0	0.22979216	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Unbound, Liberty's Call	QZTB72550791	199518656486	13	100	Song	US	0	0.24894151	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Into The Known	QZTB72550790	199518656486	10	100	Song	US	0	0.19149347	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Silence Retribution	QZTB72550789	199518656486	10	100	Song	US	0	0.19149347	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Black Hole Soul	QZTB72550788	199518656486	12	100	Song	US	0	0.22979216	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Recursive Resurrection	QZTB72550787	199518656486	13	100	Song	US	0	0.24894151	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Dumpster Phoenix	QZTB72550786	199518656486	15	100	Song	US	0	0.28724020	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Deceit and Demands	QZTB72550785	199518656486	5	100	Song	US	0	0.09574673	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Burn Code 1.1	QZTB72550784	199518656486	11	100	Song	US	0	0.21064282	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Burn Code Origins 1.2	QZTB72550783	199518656486	9	100	Song	US	0	0.17234412	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Expergisci Amen	QZTB72550782	199518656486	9	100	Song	US	0	0.17234412	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Inside (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512315	199087021630	2	100	Song	US	0	0.03829869	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Sweet Release (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512314	199087021630	3	100	Song	US	0	0.05744804	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Conversations (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512313	199087021630	2	100	Song	US	0	0.03829869	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Born To Play	QZDA52512312	199087021630	1	100	Song	US	0	0.01914935	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Eternal Night	QZDA52512311	199087021630	4	100	Song	US	0	0.07659739	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	I Forgive You	QZDA52512310	199087021630	2	100	Song	US	0	0.03829869	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	I'm Still Alone (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512309	199087021630	3	100	Song	US	0	0.05744804	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Neverland (feat. Ian Moore (Piano))	QZDA52512308	199087021630	2	100	Song	US	0	0.03829869	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Through the Gates (feat. Ian Moore (Piano))	QZDA52512307	199087021630	1	100	Song	US	0	0.01914935	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Wolf in the Wool (feat. Ian Moore (Piano))	QZDA52512306	199087021630	6	100	Song	US	0	0.11489608	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	CA	0	0.00068855	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	CZ	0	0.00024833	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	EverFelt	Reach	QZTB32427620	198664774723	14	5	Song	UA	0	0.00157453	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	US	0	0.00095747	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Red)	Siren Sinfull	Just Love	QZK6G2120802	196323802084	3	100	Song	US	0	0.05744804	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Tetraweaver (V2)	QZTBC2512549	199516312292	1	100	Song	CA	0	0.00033659	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	The Last Supper (Main Dish)	QZTBC2501512	199516361115	1	100	Song	AU	0	0.00194552	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	The Last Supper (Main Dish)	QZTBC2501512	199516361115	3	100	Song	US	0	0.00292852	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Killer Clowns From Inner Space (BWAHAHAHA)	QZTBB2596813	199516372395	2	50	Song	CA	0	0.00005514	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Dark Rite (Shadow of Logos)	QZTBB2591506	199516398548	1	100	Song	MX	0	0.00400814	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Dark Rite (Shadow of Logos)	QZTBB2591506	199516398548	1	100	Song	PL	0	0.00285133	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Dark Rite (Shadow of Logos)	QZTBB2591506	199516398548	2	100	Song	US	0	0.00120407	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Fam? Pssht! (Diss is a Diss)	QZTBB2547082	199516654231	1	100	Song	AU	0	0.00285343	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Fam? Pssht! (Diss is a Diss)	QZTBB2547082	199516654231	1	100	Song	BR	0	0.00012498	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Fam? Pssht! (Diss is a Diss)	QZTBB2547082	199516654231	7	100	Song	CA	0	0.01407917	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Fam? Pssht! (Diss is a Diss)	QZTBB2547082	199516654231	1	100	Song	GB	0	0.00062960	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Fam? Pssht! (Diss is a Diss)	QZTBB2547082	199516654231	1	100	Song	PL	0	0.00461727	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Fam? Pssht! (Diss is a Diss)	QZTBB2547082	199516654231	12	100	Song	US	0	0.47283639	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Final Phase (Dollow then Siren)	QZTBB2543477	199516671061	2	100	Song	CA	0	0.00155064	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Phase 2 (Siren then Dollow)	QZTBB2543476	199516671061	2	100	Song	US	0	0.00900979	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	First Phase (Dollow then Siren)	QZTBB2543475	199516671061	1	100	Song	MX	0	0.00010660	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	First Phase (Dollow then Siren)	QZTBB2543475	199516671061	0	100	Song	US	0	0.01064077	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Polite Introductions (HA HA)	QZTBB2543474	199516671061	2	100	Song	CA	0	0.00429118	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Polite Introductions (HA HA)	QZTBB2543474	199516671061	1	100	Song	GB	0	0.00615005	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Polite Introductions (HA HA)	QZTBB2543474	199516671061	1	100	Song	IT	0	0.00031979	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Polite Introductions (HA HA)	QZTBB2543474	199516671061	0	100	Song	MX	0	0.00020899	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Polite Introductions (HA HA)	QZTBB2543474	199516671061	1	100	Song	PL	0	0.00363794	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Polite Introductions (HA HA)	QZTBB2543474	199516671061	1	100	Song	VN	0	0.00018641	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Sixteen)	QZTBB2532586	199516730263	1	100	Song	CA	0	0.00010922	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Fourteen)	QZTBB2532585	199516730263	1	100	Song	IL	0	0.00101556	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Fourteen)	QZTBB2532585	199516730263	1	100	Song	RO	0	0.00256620	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Twelve)	QZTBB2532584	199516730263	2	100	Song	DE	0	0.00081339	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Twelve)	QZTBB2532584	199516730263	1	100	Song	KZ	0	0.00067686	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Twelve)	QZTBB2532584	199516730263	1	100	Song	PL	0	0.00325724	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Eight)	QZTBB2532582	199516730263	1	100	Song	CA	0	0.00086328	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Six)	QZTBB2532581	199516730263	1	100	Song	AE	0	0.00050620	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Six)	QZTBB2532581	199516730263	2	100	Song	US	0	0.00537815	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Four)	QZTBB2532580	199516730263	3	100	Song	CA	0	0.00302042	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Four)	QZTBB2532580	199516730263	2	100	Song	GB	0	0.00267647	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Four)	QZTBB2532580	199516730263	1	100	Song	PL	0	0.00693667	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Four)	QZTBB2532580	199516730263	9	100	Song	US	0	0.01603100	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Two)	QZTBB2532579	199516730263	1	100	Song	CA	0	0.00014178	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Seventeen)	QZTBB2532578	199516730263	1	100	Song	JM	0	0.00028513	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Fifteen)	QZTBB2532577	199516730263	2	100	Song	GB	0	0.00498537	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Fifteen)	QZTBB2532577	199516730263	6	100	Song	US	0	0.01381452	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Thirteen)	QZTBB2532576	199516730263	0	100	Song	ID	0	0.00030404	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Thirteen)	QZTBB2532576	199516730263	1	100	Song	US	0	0.00604923	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Eleven)	QZTBB2532575	199516730263	1	100	Song	PL	0	0.00456633	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Eleven)	QZTBB2532575	199516730263	0	100	Song	US	0	0.00019166	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Nine)	QZTBB2532574	199516730263	1	100	Song	NL	0	0.00560919	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Nine)	QZTBB2532574	199516730263	1	100	Song	US	0	0.00055136	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Seven)	QZTBB2532573	199516730263	1	100	Song	AE	0	0.00023787	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Seven)	QZTBB2532573	199516730263	1	100	Song	BR	0	0.00012708	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Seven)	QZTBB2532573	199516730263	2	100	Song	CA	0	0.00295215	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Seven)	QZTBB2532573	199516730263	1	100	Song	GB	0	0.00930962	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Seven)	QZTBB2532573	199516730263	1	100	Song	HU	0	0.00296055	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Seven)	QZTBB2532573	199516730263	4	100	Song	US	0	0.01163480	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Five)	QZTBB2532572	199516730263	1	100	Song	PH	0	0.00035917	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Three)	QZTBB2532571	199516730263	1	100	Song	CA	0	0.00319895	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Three)	QZTBB2532571	199516730263	1	100	Song	GB	0	0.00085750	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Three)	QZTBB2532571	199516730263	1	100	Song	LT	0	0.00278202	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (Three)	QZTBB2532571	199516730263	5	100	Song	US	0	0.02121065	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Not Your "Jesus" (One)	QZTBB2532570	199516730263	2	100	Song	US	0	0.00104811	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	3	100	Song	AU	0	0.00267175	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	0	100	Song	BG	0	0.00106597	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	4	100	Song	BR	0	0.00015753	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	6	100	Song	CA	0	0.01099154	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	1	100	Song	FI	0	0.00020794	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	2	100	Song	FR	0	0.01482377	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	2	100	Song	GB	0	0.00035287	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	2	100	Song	IL	0	0.00050410	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	6	100	Song	IN	0	0.00068684	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	1	100	Song	IT	0	0.00010765	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	0	100	Song	JP	0	0.00050253	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	3	100	Song	MX	0	0.00019376	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	1	100	Song	NL	0	0.00015123	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	3	100	Song	PE	0	0.00062068	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	2	100	Song	PY	0	0.00018379	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	1	100	Song	RO	0	0.00196705	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	2	100	Song	SA	0	0.00127181	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	1	100	Song	SE	0	0.00013390	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	2	100	Song	UA	0	0.00004778	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Assassination of the Rap God (I Waited a Whole Hour)	QZTBA2599182	199516906989	20	100	Song	US	0	0.02790524	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God 2 (Waiting...)	QZTBA2595249	199516928547	1	100	Song	BY	0	0.00126866	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God 2 (Waiting...)	QZTBA2595249	199516928547	2	100	Song	CA	0	0.00204529	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God 2 (Waiting...)	QZTBA2595249	199516928547	2	100	Song	DE	0	0.00257565	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God 2 (Waiting...)	QZTBA2595249	199516928547	5	100	Song	GB	0	0.00951179	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God 2 (Waiting...)	QZTBA2595249	199516928547	5	100	Song	MY	0	0.00073252	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God 2 (Waiting...)	QZTBA2595249	199516928547	18	100	Song	US	0	0.00930490	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God 2 (Keep Listening)	QZTBA2595246	199516929971	1	100	Song	CA	0	0.00029669	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God 2 (Keep Listening)	QZTBA2595246	199516929971	12	100	Song	US	0	0.01145154	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	2	100	Song	AE	0	0.00038280	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	4	100	Song	AU	0	0.00346256	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	3	100	Song	BD	0	0.00025940	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	1	100	Song	BR	0	0.00012340	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	5	100	Song	CA	0	0.00351612	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	3	100	Song	DE	0	0.00265232	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	1	100	Song	ES	0	0.00223591	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	5	100	Song	FR	0	0.00788921	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	5	100	Song	GB	0	0.00777999	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	5	100	Song	ID	0	0.00926709	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	1	100	Song	IL	0	0.00042691	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	11	100	Song	IN	0	0.00032399	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	3	100	Song	IT	0	0.00457316	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	1	100	Song	KE	0	0.00017854	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	4	100	Song	KR	0	0.00823053	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	0	100	Song	KZ	0	0.00244070	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	1	100	Song	LU	0	0.00011552	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	1	100	Song	PE	0	0.00039541	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	2	100	Song	PL	0	0.00230259	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	1	100	Song	PR	0	0.00026570	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	3	100	Song	RO	0	0.00007982	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	1	100	Song	SA	0	0.00140729	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	2	100	Song	TH	0	0.00017066	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	2	100	Song	TR	0	0.00092786	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	50	100	Song	US	0	0.33628281	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Death of the Rap God (Don't Choke)	QZTBA2593422	199516936511	3	100	Song	ZA	0	0.00017013	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Echoes of Becoming: Meta-Spiral (V2 Recursia Remix)	QZTBA2531235	199517257196	1	100	Song	SA	0	0.00008717	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Echoes of Becoming: Meta-Spiral (V2 Recursia Remix)	QZTBA2531235	199517257196	1	100	Song	US	0	0.00059600	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Echoes of Becoming: Meta-Spiral (V2 Self Designed)	QZTBA2531234	199517257196	1	100	Song	BR	0	0.00004096	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Echoes of Becoming: Meta-Spiral (V2 Self Designed)	QZTBA2531234	199517257196	1	100	Song	MA	0	0.00022475	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Echoes of Becoming: Meta-Spiral (V1 Self Designed)	QZTBA2531232	199517257196	1	100	Song	CA	0	0.00011920	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Echoes of Becoming: Meta-Spiral (V1 Self Designed)	QZTBA2531232	199517257196	1	100	Song	PT	0	0.00092104	0.00000000
